"","id","title","companies"
"11971",25209,"Annie Get Your Gun","Metro-Goldwyn-Mayer (MGM)"
"11972",37495,"Four Lions","Film4"
"11973",37495,"Four Lions","Drafthouse Films"
"11974",37495,"Four Lions","Warp Films"
"11975",37495,"Four Lions","Wild Bunch Distribution"
"11976",34769,"Defendor","Alliance Films"
"11977",34769,"Defendor","Darius Films"
"11978",34769,"Defendor","Insight Film Releasing"
"11979",35032,"The Pirate","Metro-Goldwyn-Mayer (MGM)"
"11980",5178,"The Good Heart","Nimbus Film Productions"
"11981",8618,"The History Boys","DNA Films"
"11982",8618,"The History Boys","BBC Films"
"11983",8618,"The History Boys","UK Film Council"
"11984",3116,"Midnight Cowboy","United Artists"
"11985",3116,"Midnight Cowboy","Florin Productions"
"11986",3116,"Midnight Cowboy","Jerome Hellman Productions"
"11987",9427,"The Full Monty","Channel Four Films"
"11988",9427,"The Full Monty","Twentieth Century Fox Film Corporation"
"11989",9427,"The Full Monty","Redwave Films"
"11990",813,"Airplane!","Paramount Pictures"
"11991",352978,"Chain of Command","Hollywood Media Bridge"
"11992",352978,"Chain of Command","LionsGate"
"11993",352978,"Chain of Command","Clear Lake Entertainment"
"11994",352978,"Chain of Command","Dog and Pony Media"
"11995",10634,"Friday","New Line Cinema"
"11996",9516,"Menace II Society","New Line Cinema"
"11997",16288,"Creepshow 2","New World Pictures"
"11998",16288,"Creepshow 2","Laurel Entertainment Inc."
"11999",23330,"The Ballad of Cable Hogue","Warner Bros."
"12000",18900,"In Cold Blood","Columbia Pictures Corporation"
"12001",18900,"In Cold Blood","Pax Enterprises"
"12002",27029,"The Nun's Story","Warner Bros."
"12003",26268,"Harper","Warner Bros."
"12004",573,"Frenzy","Universal Pictures"
"12005",310131,"The Witch","Parts and Labor"
"12006",310131,"The Witch","RT Features"
"12007",310131,"The Witch","Rooks Nest Entertainment"
"12008",310131,"The Witch","Maiden Voyage Pictures"
"12009",310131,"The Witch","Pulse Films"
"12010",310131,"The Witch","Scythia Films"
"12011",310131,"The Witch","Code Red Productions"
"12012",310131,"The Witch","Mott Street Pictures"
"12013",310131,"The Witch","Very Special Projects"
"12014",40505,"I Got the Hook Up","Dimension Films"
"12015",40505,"I Got the Hook Up","No Limit Films"
"12016",11363,"She's the One","Fox Searchlight Pictures"
"12017",3033,"Gods and Monsters","Lions Gate Films"
"12018",3033,"Gods and Monsters","Flashpoint (I)"
"12019",3033,"Gods and Monsters","Showtime Networks"
"12020",25376,"The Secret in Their Eyes","100 Bares"
"12021",25376,"The Secret in Their Eyes","Haddock Films S.R.L."
"12022",25376,"The Secret in Their Eyes","Instituto Nacional de Cine y Artes Audiovisuales (INCAA)"
"12023",25376,"The Secret in Their Eyes","Televisión Española (TVE)"
"12024",25376,"The Secret in Their Eyes","Tornasol Films"
"12025",25376,"The Secret in Their Eyes","Canal+ España"
"12026",25376,"The Secret in Their Eyes","Ministerio de Cultura"
"12027",25376,"The Secret in Their Eyes","Instituto de Crédito Oficial (ICO)"
"12028",25376,"The Secret in Their Eyes","Televisión Federal (Telefe)"
"12029",22007,"Train","Nu Image Films"
"12030",22007,"Train","Millennium Films"
"12031",765,"Evil Dead II","Renaissance Films"
"12032",765,"Evil Dead II","Rosebud Productions"
"12033",205321,"Sharknado","The Asylum"
"12034",205321,"Sharknado","Syfy"
"12035",205321,"Sharknado","Southward Films"
"12036",46146,"Troll Hunter","Filmkameratene A/S"
"12037",46146,"Troll Hunter","Film Fund FUZZ"
"12038",46146,"Troll Hunter","SF Norge A/S"
"12039",14256,"Winter Passing","Yari Film Group"
"12040",14256,"Winter Passing","Stratus Film Co."
"12041",540,"D.E.B.S.","Destination Films"
"12042",540,"D.E.B.S.","Andrea Sperling Productions"
"12043",540,"D.E.B.S.","Screen Gems"
"12044",540,"D.E.B.S.","Anonymous Content"
"12045",370464,"The Masked Saint","Freestyle Releasing"
"12046",20055,"The Betrayed","Metro-Goldwyn-Mayer (MGM)"
"12047",224569,"Taxman","Counterclock Productions"
"12048",39303,"2:13","Anthem Pictures"
"12049",39303,"2:13","It's An Us Thing Productions Inc."
"12050",142061,"Batman: The Dark Knight Returns, Part 2","DC Comics"
"12051",142061,"Batman: The Dark Knight Returns, Part 2","Warner Bros. Animation"
"12052",142061,"Batman: The Dark Knight Returns, Part 2","Warner Premiere"
"12053",142061,"Batman: The Dark Knight Returns, Part 2","DC Entertainment"
"12054",370662,"Time to Choose","Representational Pictures"
"12055",256740,"Wicked Blood","NAZZ Productions"
"12056",256740,"Wicked Blood","Industrial Entertainment"
"12057",256740,"Wicked Blood","Primary PIctures"
"12058",256740,"Wicked Blood","Thunder Smoke Media"
"12059",256740,"Wicked Blood","VMI Worldwide"
"12060",299145,"Stranded","Enderby Entertainment"
"12061",12535,"High Anxiety","Twentieth Century Fox Film Corporation"
"12062",12535,"High Anxiety","Crossbow Productions"
"12063",1667,"March of the Penguins","Wild Bunch"
"12064",1667,"March of the Penguins","Canal+"
"12065",1667,"March of the Penguins","Buena Vista International Film Production France"
"12066",1667,"March of the Penguins","Alliance de Production Cinematographique (APC)"
"12067",1667,"March of the Penguins","L'Institut Polare Français Paul-Émile Victor"
"12068",1667,"March of the Penguins","National Geographic Films"
"12069",1667,"March of the Penguins","Bonne Pioche"
"12070",50839,"Margin Call","Benaroya Pictures"
"12071",50839,"Margin Call","Before the Door Pictures"
"12072",50839,"Margin Call","Washington Square Films"
"12073",50839,"Margin Call","Untitled Entertainment"
"12074",13973,"Choke","Fox Searchlight Pictures"
"12075",13973,"Choke","Contrafilm"
"12076",13973,"Choke","ATO Pictures"
"12077",13973,"Choke","Aramid Entertainment Fund"
"12078",13973,"Choke","Dune Entertainment III"
"12079",13973,"Choke","Choke Film"
"12080",244786,"Whiplash","Bold Films"
"12081",244786,"Whiplash","Blumhouse Productions"
"12082",244786,"Whiplash","Right of Way Films"
"12083",598,"City of God","O2 Filmes"
"12084",598,"City of God","VideoFilmes"
"12085",598,"City of God","Wild Bunch"
"12086",598,"City of God","Globo filmes"
"12087",598,"City of God","Lumiere"
"12088",598,"City of God","Hank Levine Film"
"12089",598,"City of God","Lereby Productions"
"12090",11129,"Human Traffic","Irish Screen"
"12091",75861,"To Write Love on Her Arms","Two Streets Entertainment"
"12092",75861,"To Write Love on Her Arms","Birchwood Pictures"
"12093",75861,"To Write Love on Her Arms","Noble Pictures"
"12094",75861,"To Write Love on Her Arms","Valencia Motion Pictures"
"12095",13551,"The Dead Girl","Lakeshore Entertainment"
"12096",13551,"The Dead Girl","Bruin Grip Services"
"12097",13551,"The Dead Girl","Pitbull Pictures"
"12098",103663,"The Hunt","Zentropa Entertainments"
"12099",103663,"The Hunt","Det Danske Filminstitut"
"12100",103663,"The Hunt","Danmarks Radio (DR)"
"12101",103663,"The Hunt","Eurimages"
"12102",103663,"The Hunt","MEDIA Programme of the European Union"
"12103",103663,"The Hunt","Sveriges Television (SVT)"
"12104",103663,"The Hunt","Svenska Filminstitutet (SFI)"
"12105",103663,"The Hunt","Nordisk Film- & TV-Fond"
"12106",103663,"The Hunt","Film Väst"
"12107",850,"A Christmas Story","Metro-Goldwyn-Mayer (MGM)"
"12108",850,"A Christmas Story","Christmas Tree Films"
"12109",12586,"Bella","Mpower Pictures"
"12110",12586,"Bella","Metanoia Films"
"12111",12586,"Bella","Burnside Entertainment"
"12112",12586,"Bella","Bella Productions"
"12113",12586,"Bella","One Media, The"
"12114",11564,"Class of 1984","Guerilla High Productions"
"12115",301748,"The Opposite Sex","Magna Global Entertainment"
"12116",301748,"The Opposite Sex","Verdi Productions"
"12117",108346,"Dreaming of Joseph Lees","Fox Entertainment Group"
"12118",8841,"The Class","Haut et Court"
"12119",8841,"The Class","France 2 Cinéma"
"12120",805,"Rosemary's Baby","Paramount Pictures"
"12121",805,"Rosemary's Baby","William Castle Productions"
"12122",11697,"The Man Who Shot Liberty Valance","Paramount Pictures"
"12123",11697,"The Man Who Shot Liberty Valance","John Ford Productions"
"12124",22051,"Adam","Vox3 Films"
"12125",22051,"Adam","Serenade Films"
"12126",22051,"Adam","Olympus Pictures"
"12127",22051,"Adam","Deer Path Productions"
"12128",22051,"Adam","Northwood Productions"
"12129",436,"Maria Full of Grace","Fine Line Features"
"12130",436,"Maria Full of Grace","Journeyman Pictures"
"12131",436,"Maria Full of Grace","HBO Films"
"12132",55347,"Beginners","Parts and Labor"
"12133",55347,"Beginners","Olympus Pictures"
"12134",55347,"Beginners","Focus Features"
"12135",10070,"Feast","Neo Art & Logic"
"12136",10070,"Feast","Dimension Films"
"12137",10070,"Feast","Maloof Motion Pictures"
"12138",8469,"Animal House","Universal Pictures"
"12139",8469,"Animal House","Oregon Film Factory"
"12140",8469,"Animal House","Stage III Productions"
"12141",658,"Goldfinger","United Artists"
"12142",658,"Goldfinger","Eon Productions"
"12143",658,"Goldfinger","Danjaq"
"12144",125490,"Antiviral","Alliance Films"
"12145",125490,"Antiviral","Telefilm Canada"
"12146",125490,"Antiviral","TF1 International"
"12147",1585,"It's a Wonderful Life","RKO Radio Pictures"
"12148",1585,"It's a Wonderful Life","Liberty Films (II)"
"12149",627,"Trainspotting","Miramax Films"
"12150",627,"Trainspotting","Channel Four Films"
"12151",627,"Trainspotting","Noel Gay Motion Picture Company"
"12152",627,"Trainspotting","Figment Films"
"12153",627,"Trainspotting","Film4"
"12154",23618,"The Original Kings of Comedy","40 Acres & A Mule Filmworks"
"12155",41436,"Paranormal Activity 2","Paramount Pictures"
"12156",41436,"Paranormal Activity 2","Blumhouse Productions"
"12157",41436,"Paranormal Activity 2","Solana Films"
"12158",10162,"Waking Ned","Fox Searchlight Pictures"
"12159",10162,"Waking Ned","Canal+"
"12160",10162,"Waking Ned","Tomboy Films"
"12161",1430,"Bowling for Columbine","Alliance Atlantis Communications"
"12162",1430,"Bowling for Columbine","TiMe Film- und TV-Produktions GmbH"
"12163",1430,"Bowling for Columbine","Vif Babelsberger Filmproduktion GmbH & Co. Zweite KG"
"12164",1430,"Bowling for Columbine","Dog Eat Dog Films"
"12165",1430,"Bowling for Columbine","Iconolatry Productions Inc."
"12166",1430,"Bowling for Columbine","Salter Street Films International"
"12167",1430,"Bowling for Columbine","United Broadcasting Inc."
"12168",259943,"Coming Home","LeVision Pictures"
"12169",10014,"A Nightmare on Elm Street Part 2: Freddy's Revenge","New Line Cinema"
"12170",10014,"A Nightmare on Elm Street Part 2: Freddy's Revenge","Smart Egg Pictures"
"12171",11257,"A Room with a View","Goldcrest Films International"
"12172",11257,"A Room with a View","National Film Finance Corporation (NFFC)"
"12173",11257,"A Room with a View","Curzon Film Distributors"
"12174",158015,"The Purge","Universal Pictures"
"12175",158015,"The Purge","Why Not Productions"
"12176",158015,"The Purge","Platinum Dunes"
"12177",158015,"The Purge","Blumhouse Productions"
"12178",158015,"The Purge","20th Century Fox Russia"
"12179",82507,"Sinister","Alliance Films"
"12180",82507,"Sinister","Blumhouse Productions"
"12181",82507,"Sinister","IM Global"
"12182",82507,"Sinister","Automatik Entertainment"
"12183",82507,"Sinister","Possessed Pictures"
"12184",261,"Cat on a Hot Tin Roof","Avon Production"
"12185",261,"Cat on a Hot Tin Roof","Metro-Goldwyn-Mayer (MGM)"
"12186",1685,"Beneath the Planet of the Apes","Twentieth Century Fox Film Corporation"
"12187",1685,"Beneath the Planet of the Apes","APJAC Productions"
"12188",20737,"Air Bud","Walt Disney Pictures"
"12189",10991,"PokÃ©mon: Spell of the Unknown","TV Tokyo"
"12190",10991,"PokÃ©mon: Spell of the Unknown","4 Kids Entertainment"
"12191",10991,"PokÃ©mon: Spell of the Unknown","Nintendo"
"12192",10991,"PokÃ©mon: Spell of the Unknown","Pikachu Project"
"12193",10991,"PokÃ©mon: Spell of the Unknown","Oriental Light and Magic (OLM)"
"12194",10991,"PokÃ©mon: Spell of the Unknown","Kids' WB"
"12195",10991,"PokÃ©mon: Spell of the Unknown","Pikachu Project 2001"
"12196",10991,"PokÃ©mon: Spell of the Unknown","Shoakuken"
"12197",10225,"Friday the 13th Part VI: Jason Lives","Paramount Pictures"
"12198",826,"The Bridge on the River Kwai","Columbia Pictures Corporation"
"12199",826,"The Bridge on the River Kwai","Horizon Pictures (II)"
"12200",34086,"Spaced Invaders","Touchstone Pictures"
"12201",34086,"Spaced Invaders","Silver Screen Partners IV"
"12202",5854,"Family Plot","Universal Pictures"
"12203",284,"The Apartment","United Artists"
"12204",284,"The Apartment","The Mirisch Company"
"12205",10285,"Jason Goes to Hell: The Final Friday","New Line Cinema"
"12206",10285,"Jason Goes to Hell: The Final Friday","Sean S. Cunningham Films"
"12207",5780,"Torn Curtain","Universal Pictures"
"12208",292,"Dave Chappelle's Block Party","Yari Film Group"
"12209",223485,"Slow West","The New Zealand Film Commission"
"12210",223485,"Slow West","Film4"
"12211",223485,"Slow West","See Saw Films"
"12212",223485,"Slow West","A24"
"12213",223485,"Slow West","DMC Films"
"12214",29463,"Krush Groove","Warner Bros."
"12215",29463,"Krush Groove","Visual Eyes Productions"
"12216",29463,"Krush Groove","Film Development Fund"
"12217",29463,"Krush Groove","Crystalite Productions"
"12218",18065,"Next Day Air","Melee Entertainment"
"12219",18065,"Next Day Air","Next Day Air Productions"
"12220",18065,"Next Day Air","Secret Society Films"
"12221",22013,"Elmer Gantry","United Artists"
"12222",821,"Judgment at Nuremberg","United Artists"
"12223",821,"Judgment at Nuremberg","Roxlom Films"
"12224",53862,"Trippin'","Beacon Communications"
"12225",3089,"Red River","United Artists"
"12226",3089,"Red River","Monterey Productions"
"12227",3089,"Red River","Charles K. Feldman Group"
"12228",132344,"Before Midnight","Castle Rock Entertainment"
"12229",132344,"Before Midnight","Detour Filmproduction"
"12230",132344,"Before Midnight","Faliro House Productions"
"12231",132344,"Before Midnight","Venture Forth"
"12232",15582,"Teen Wolf Too","Atlantic Entertainment Group"
"12233",15158,"Phantasm II","Universal Pictures"
"12234",15158,"Phantasm II","Spacegate Productions"
"12235",15158,"Phantasm II","Starway International Inc."
"12236",7509,"Water","David Hamilton Productions"
"12237",7509,"Water","Echo Lake Productions"
"12238",7509,"Water","Flagship International"
"12239",7509,"Water","Noble Nomad Pictures"
"12240",10557,"East Is East","BBC"
"12241",10557,"East Is East","Assassin Films"
"12242",10557,"East Is East","Film4"
"12243",23531,"Whipped","Hi-Rez Films"
"12244",28005,"Kama Sutra - A Tale of Love","Mirabai Films"
"12245",28005,"Kama Sutra - A Tale of Love","NDF International"
"12246",40247,"Please Give","Sony Pictures Classics"
"12247",40247,"Please Give","Likely Story"
"12248",40247,"Please Give","Feelin' Guilty"
"12249",252,"Willy Wonka & the Chocolate Factory","Paramount Pictures"
"12250",252,"Willy Wonka & the Chocolate Factory","David L. Wolper Productions"
"12251",24126,"Warlock: The Armageddon","Tapestry Films"
"12252",24126,"Warlock: The Armageddon","Trimark Pictures"
"12253",13982,"8 Heads in a Duffel Bag","Orion Pictures"
"12254",13982,"8 Heads in a Duffel Bag","Brad Krevoy & Steve Stabler production"
"12255",16642,"Days of Heaven","Paramount Pictures"
"12256",18892,"Jawbreaker","TriStar Pictures"
"12257",18892,"Jawbreaker","Crossroads Films"
"12258",18892,"Jawbreaker","Kramer-Tornell Productions"
"12259",549,"Basquiat","Miramax"
"12260",549,"Basquiat","Eleventh Street Production"
"12261",549,"Basquiat","Jon Kilik"
"12262",121986,"Frances Ha","Scott Rudin Productions"
"12263",121986,"Frances Ha","RT Features"
"12264",121986,"Frances Ha","Pine District Pictures"
"12265",868,"Tsotsi","Movieworld Productions"
"12266",868,"Tsotsi","Industrial Development Corporation of South Africa"
"12267",868,"Tsotsi","UK Film & TV Production Company"
"12268",868,"Tsotsi","National Film & Video Foundation of South Africa"
"12269",10683,"Happiness","Killer Films"
"12270",10683,"Happiness","Good Machine"
"12271",17995,"DysFunktional Family","Brad Grey Pictures"
"12272",246403,"Tusk","Phase 4 Films"
"12273",246403,"Tusk","Demarest Films"
"12274",246403,"Tusk","SModcast Pictures"
"12275",246403,"Tusk","A24"
"12276",670,"Oldboy","Egg Films"
"12277",670,"Oldboy","Show East"
"12278",35691,"Letters to God","Mercy Creek Entretainment"
"12279",49010,"Hobo with a Shotgun","Rhombus Media"
"12280",49010,"Hobo with a Shotgun","Yer Dead Productions"
"12281",49010,"Hobo with a Shotgun","Telefilm Canada"
"12282",49010,"Hobo with a Shotgun","Whizbang Films"
"12283",11229,"Freeway","The Kushner-Locke Company"
"12284",11229,"Freeway","August Entertainment"
"12285",11229,"Freeway","Multicom entertainment"
"12286",24469,"Fish Tank","BBC Films"
"12287",24469,"Fish Tank","Kasander Film Company"
"12288",24469,"Fish Tank","ContentFilm"
"12289",24469,"Fish Tank","UK Film Council"
"12290",82533,"Damsels in Distress","Westerly Films"
"12291",50942,"Creature","MGM Television"
"12292",50942,"Creature","Trilogy Entertainment Group"
"12293",50942,"Creature","Hallmark Entertainment"
"12294",84174,"Bachelorette","Gary Sanchez Productions"
"12295",84174,"Bachelorette","BCDF Pictures"
"12296",34099,"Brave New Girl","Lions Gate Television"
