"","id","title","languages"
"5662",34069,"Cargo","Français"
"5663",34069,"Cargo","Deutsch"
"5664",10947,"High School Musical","English"
"5665",47452,"Love and Death on Long Island","English"
"5666",3040,"Night Watch","Deutsch"
"5667",3040,"Night Watch","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"5668",11386,"The Crying Game","English"
"5669",10246,"Porky's","English"
"5670",29426,"Survival of the Dead","English"
"5671",10331,"Night of the Living Dead","English"
"5672",153,"Lost in Translation","<U+65E5><U+672C><U+8A9E>"
"5673",153,"Lost in Translation","English"
"5674",703,"Annie Hall","English"
"5675",703,"Annie Hall","Deutsch"
"5676",27191,"The Greatest Show on Earth","English"
"5677",27191,"The Greatest Show on Earth","Deutsch"
"5678",1365,"Monster's Ball","English"
"5679",287424,"Maggie","English"
"5680",451,"Leaving Las Vegas","English"
"5681",165864,"Hansel and Gretel Get Baked","English"
"5682",987,"The Front Page","English"
"5683",241251,"The Boy Next Door","English"
"5684",40494,"Trapeze","English"
"5685",40494,"Trapeze","Italiano"
"5686",39781,"The Kids Are All Right","English"
"5687",8337,"They Live","English"
"5688",5925,"The Great Escape","English"
"5689",5925,"The Great Escape","Deutsch"
"5690",5925,"The Great Escape","Français"
"5691",5925,"The Great Escape","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"5692",8357,"What the #$*! Do We (K)now!?","English"
"5693",8357,"What the #$*! Do We (K)now!?","Deutsch"
"5694",8357,"What the #$*! Do We (K)now!?","Español"
"5695",146203,"The Last Exorcism Part II","English"
"5696",85350,"Boyhood","Español"
"5697",85350,"Boyhood","English"
"5698",512,"Scoop","English"
"5699",13408,"The Wash","English"
"5700",47816,"3 Strikes","English"
"5701",10744,"The Cooler","English"
"5702",10744,"The Cooler","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"5703",11536,"The Misfits","English"
"5704",9782,"The Night Listener","English"
"5705",18713,"The Jerky Boys","English"
"5706",6537,"The Orphanage","Español"
"5707",184345,"A Haunted House 2","English"
"5708",1809,"The Rules of Attraction","English"
"5709",1809,"The Rules of Attraction","Deutsch"
"5710",2370,"Topaz","English"
"5711",2370,"Topaz","Français"
"5712",2370,"Topaz","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"5713",2370,"Topaz","Español"
"5714",9809,"Let's Go to Prison","English"
"5715",9809,"Let's Go to Prison","Polski"
"5716",9809,"Let's Go to Prison","Português"
"5717",9809,"Let's Go to Prison","Español"
"5718",5,"Four Rooms","English"
"5719",11013,"Secretary","English"
"5720",19153,"The Real Cancun","English"
"5721",10132,"Talk Radio","English"
"5722",16448,"Waiting for Guffman","English"
"5723",15122,"Love Stinks","Português"
"5724",15122,"Love Stinks","English"
"5725",8141,"You Kill Me","English"
"5726",1546,"Thumbsucker","English"
"5727",48572,"Red State","English"
"5728",14517,"Mirrormask","English"
"5729",89708,"Samsara","English"
"5730",27551,"The Barbarians","English"
"5731",27551,"The Barbarians","Italiano"
"5732",27551,"The Barbarians","Español"
"5733",64678,"The Art of Getting By","English"
"5734",309503,"Zipper","English"
"5735",14293,"Poolhall Junkies","English"
"5736",15059,"The Loss of Sexual Innocence","English"
"5737",103328,"Holy Motors","Français"
"5738",157847,"Joe","English"
"5739",25719,"Shooting Fish","English"
"5740",48309,"Prison","English"
"5741",27723,"Psycho Beach Party","English"
"5742",20468,"The Big Tease","English"
"5743",242575,"Guten Tag, RamÃ³n","Deutsch"
"5744",242575,"Guten Tag, RamÃ³n","Español"
"5745",44945,"Trust","English"
"5746",29122,"An Everlasting Piece","English"
"5747",125123,"Among Giants","English"
"5748",111190,"Adore","English"
"5749",133575,"The Velocity of Gary","English"
"5750",54580,"Mondays in the Sun","Español"
"5751",54580,"Mondays in the Sun","Deutsch"
"5752",52015,"Stake Land","English"
"5753",34941,"The Last Time I Committed Suicide","English"
"5754",227975,"Futuro Beach","Deutsch"
"5755",227975,"Futuro Beach","Português"
"5756",60422,"Another Happy Day","English"
"5757",60422,"Another Happy Day","Français"
"5758",60422,"Another Happy Day","Deutsch"
"5759",81390,"A Lonely Place to Die","English"
"5760",81390,"A Lonely Place to Die","Italiano"
"5761",10981,"Nothing","English"
"5762",225235,"The Geographer Drank His Globe Away","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"5763",14902,"1776","English"
"5764",121676,"Inescapable","<U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629>"
"5765",121676,"Inescapable","English"
"5766",22301,"Hell's Angels","Français"
"5767",22301,"Hell's Angels","English"
"5768",22301,"Hell's Angels","Deutsch"
"5769",20065,"Purple Violets","English"
"5770",20065,"Purple Violets","Italiano"
"5771",257087,"The Veil","English"
"5772",46420,"The Loved Ones","English"
"5773",114635,"The Helpers","English"
"5774",158150,"How to Fall in Love","English"
"5775",251979,"The Perfect Wave","English"
"5776",874,"A Man for All Seasons","English"
"5777",874,"A Man for All Seasons","Français"
"5778",874,"A Man for All Seasons","Latin"
"5779",874,"A Man for All Seasons","Español"
"5780",10774,"Network","English"
"5781",10774,"Network","Deutsch"
"5782",770,"Gone with the Wind","English"
"5783",266102,"Desert Dancer","English"
"5784",29715,"Major Dundee","English"
"5785",29715,"Major Dundee","Français"
"5786",29715,"Major Dundee","Español"
"5787",25209,"Annie Get Your Gun","English"
"5788",37495,"Four Lions","<U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629>"
"5789",37495,"Four Lions","English"
"5790",37495,"Four Lions","<U+0627><U+0631><U+062F><U+0648>"
"5791",29262,"The House of Sand","Português"
"5792",34769,"Defendor","English"
"5793",35032,"The Pirate","English"
"5794",5178,"The Good Heart","English"
"5795",5178,"The Good Heart","Italiano"
"5796",8618,"The History Boys","English"
"5797",3116,"Midnight Cowboy","English"
"5798",3116,"Midnight Cowboy","Italiano"
"5799",9427,"The Full Monty","English"
"5800",813,"Airplane!","English"
"5801",352978,"Chain of Command","English"
"5802",10634,"Friday","English"
"5803",9516,"Menace II Society","English"
"5804",16288,"Creepshow 2","English"
"5805",23330,"The Ballad of Cable Hogue","English"
"5806",18900,"In Cold Blood","English"
"5807",27029,"The Nun's Story","English"
"5808",26268,"Harper","English"
"5809",573,"Frenzy","English"
"5810",310131,"The Witch","English"
"5811",40505,"I Got the Hook Up","English"
"5812",11363,"She's the One","English"
"5813",11363,"She's the One","Français"
"5814",3033,"Gods and Monsters","English"
"5815",3033,"Gods and Monsters","Magyar"
"5816",25376,"The Secret in Their Eyes","Español"
"5817",22007,"Train","English"
"5818",765,"Evil Dead II","English"
"5819",10615,"Pootie Tang","English"
"5820",205321,"Sharknado","English"
"5821",89540,"The Other Conquest","Español"
"5822",46146,"Troll Hunter","Norsk"
"5823",14256,"Winter Passing","English"
"5824",540,"D.E.B.S.","English"
"5825",370464,"The Masked Saint","English"
"5826",20055,"The Betrayed","English"
"5827",224569,"Taxman","English"
"5828",224569,"Taxman","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"5829",39303,"2:13","English"
"5830",142061,"Batman: The Dark Knight Returns, Part 2","English"
"5831",370662,"Time to Choose","English"
"5832",252360,"In the Name of the King III","English"
"5833",256740,"Wicked Blood","English"
"5834",299145,"Stranded","English"
"5835",241766,"Lords of London","Italiano"
"5836",241766,"Lords of London","English"
"5837",12535,"High Anxiety","English"
"5838",12535,"High Anxiety","Magyar"
"5839",1667,"March of the Penguins","Français"
"5840",1667,"March of the Penguins","English"
"5841",50839,"Margin Call","English"
"5842",86549,"August","Español"
"5843",86549,"August","English"
"5844",13973,"Choke","English"
"5845",244786,"Whiplash","English"
"5846",598,"City of God","Português"
"5847",11129,"Human Traffic","English"
"5848",75861,"To Write Love on Her Arms","English"
"5849",13551,"The Dead Girl","English"
"5850",103663,"The Hunt","Dansk"
"5851",103663,"The Hunt","Polski"
"5852",103663,"The Hunt","English"
"5853",850,"A Christmas Story","English"
"5854",12586,"Bella","English"
"5855",12586,"Bella","Español"
"5856",11564,"Class of 1984","English"
"5857",301748,"The Opposite Sex","English"
"5858",108346,"Dreaming of Joseph Lees","English"
"5859",8841,"The Class","Français"
"5860",805,"Rosemary's Baby","English"
"5861",11697,"The Man Who Shot Liberty Valance","English"
"5862",22051,"Adam","English"
"5863",436,"Maria Full of Grace","English"
"5864",436,"Maria Full of Grace","Español"
"5865",55347,"Beginners","English"
"5866",55347,"Beginners","Français"
"5867",10070,"Feast","English"
"5868",8469,"Animal House","English"
"5869",658,"Goldfinger","<U+666E><U+901A><U+8BDD>"
"5870",658,"Goldfinger","English"
"5871",658,"Goldfinger","Español"
"5872",125490,"Antiviral","English"
"5873",1585,"It's a Wonderful Life","English"
"5874",627,"Trainspotting","English"
"5875",23618,"The Original Kings of Comedy","English"
"5876",41436,"Paranormal Activity 2","English"
"5877",10162,"Waking Ned","English"
"5878",10162,"Waking Ned","Gaeilge"
"5879",10162,"Waking Ned","Latin"
"5880",1430,"Bowling for Columbine","English"
"5881",259943,"Coming Home","<U+666E><U+901A><U+8BDD>"
"5882",10014,"A Nightmare on Elm Street Part 2: Freddy's Revenge","English"
"5883",11257,"A Room with a View","English"
"5884",11257,"A Room with a View","Italiano"
"5885",158015,"The Purge","English"
"5886",82507,"Sinister","English"
"5887",82507,"Sinister","Português"
"5888",82507,"Sinister","Français"
"5889",82507,"Sinister",""
"5890",20337,"Martin Lawrence Live: Runteldat","English"
"5891",261,"Cat on a Hot Tin Roof","English"
"5892",1685,"Beneath the Planet of the Apes","English"
"5893",20737,"Air Bud","English"
"5894",10991,"PokÃ©mon: Spell of the Unknown","English"
"5895",10225,"Friday the 13th Part VI: Jason Lives","English"
"5896",826,"The Bridge on the River Kwai","<U+65E5><U+672C><U+8A9E>"
"5897",826,"The Bridge on the River Kwai","<U+0E20><U+0E32><U+0E29><U+0E32><U+0E44><U+0E17><U+0E22>"
"5898",826,"The Bridge on the River Kwai","English"
"5899",34086,"Spaced Invaders","English"
"5900",5854,"Family Plot","English"
"5901",284,"The Apartment","English"
"5902",10285,"Jason Goes to Hell: The Final Friday","English"
"5903",5780,"Torn Curtain","English"
"5904",5780,"Torn Curtain","Deutsch"
"5905",5780,"Torn Curtain","Norsk"
"5906",5780,"Torn Curtain","svenska"
"5907",292,"Dave Chappelle's Block Party","English"
"5908",292,"Dave Chappelle's Block Party","Deutsch"
"5909",223485,"Slow West","English"
"5910",223485,"Slow West","Türkçe"
"5911",29463,"Krush Groove","English"
"5912",18065,"Next Day Air","English"
"5913",22013,"Elmer Gantry","English"
"5914",821,"Judgment at Nuremberg","English"
"5915",53862,"Trippin'","English"
"5916",3089,"Red River","English"
"5917",3089,"Red River","Deutsch"
"5918",3089,"Red River","Italiano"
"5919",3089,"Red River","Español"
"5920",30139,"Phat Girlz","English"
"5921",132344,"Before Midnight","English"
"5922",132344,"Before Midnight","e<U+03BB><U+03BB><U+03B7><U+03BD><U+03B9><U+03BA><U+03AC>"
"5923",132344,"Before Midnight","Français"
"5924",15582,"Teen Wolf Too","English"
"5925",15158,"Phantasm II","English"
"5926",44634,"Woman Thou Art Loosed","English"
"5927",30309,"Real Women Have Curves","English"
"5928",7509,"Water","<U+0939><U+093F><U+0928><U+094D><U+0926><U+0940>"
"5929",10557,"East Is East","English"
"5930",10557,"East Is East","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"5931",10557,"East Is East","<U+0627><U+0631><U+062F><U+0648>"
"5932",23531,"Whipped","Italiano"
"5933",23531,"Whipped","English"
"5934",28005,"Kama Sutra - A Tale of Love","English"
"5935",40247,"Please Give","English"
"5936",252,"Willy Wonka & the Chocolate Factory","English"
"5937",252,"Willy Wonka & the Chocolate Factory","Français"
"5938",252,"Willy Wonka & the Chocolate Factory","Deutsch"
"5939",24126,"Warlock: The Armageddon","English"
"5940",13982,"8 Heads in a Duffel Bag","Español"
"5941",13982,"8 Heads in a Duffel Bag","English"
"5942",16642,"Days of Heaven","English"
"5943",16642,"Days of Heaven","Italiano"
"5944",17734,"Thirteen Conversations About One Thing","English"
"5945",18892,"Jawbreaker","English"
"5946",549,"Basquiat","English"
"5947",549,"Basquiat","Español"
"5948",121986,"Frances Ha","English"
"5949",868,"Tsotsi","Afrikaans"
"5950",868,"Tsotsi",""
"5951",868,"Tsotsi","isiZulu"
"5952",10683,"Happiness","English"
"5953",10683,"Happiness","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"5954",17995,"DysFunktional Family","English"
"5955",246403,"Tusk","English"
"5956",670,"Oldboy","<U+D55C><U+AD6D><U+C5B4>/<U+C870><U+C120><U+B9D0>"
"5957",35691,"Letters to God","English"
"5958",49010,"Hobo with a Shotgun","English"
"5959",317930,"Compadres","English"
"5960",11229,"Freeway","English"
"5961",22488,"Love's Abiding Joy","English"
"5962",24469,"Fish Tank","English"
"5963",82533,"Damsels in Distress","English"
"5964",50942,"Creature","English"
"5965",84174,"Bachelorette","English"
"5966",34099,"Brave New Girl","English"
"5967",79940,"Tim and Eric's Billion Dollar Movie","English"
"5968",342,"Summer Storm","Deutsch"
"5969",38033,"Chain Letter","English"
"5970",100975,"Just Looking","English"
"5971",38541,"The Divide","English"
"5972",39563,"The Eclipse","English"
"5973",234212,"Demonic","English"
"5974",27404,"My Big Fat Independent Movie","English"
"5975",170480,"The Deported","English"
"5976",71866,"Tanner Hall","English"
"5977",71866,"Tanner Hall","Deutsch"
"5978",192210,"Open Road","English"
"5979",192210,"Open Road","Português"
"5980",192210,"Open Road","P<U+0443><U+0441><U+0441><U+043A><U+0438><U+0439>"
"5981",180296,"They Came Together","English"
"5982",157058,"30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo","English"
"5983",70006,"Never Back Down 2: The Beatdown","English"
"5984",26039,"Point Blank","English"
"5985",79587,"Four Single Fathers","Italiano"
"5986",79587,"Four Single Fathers","English"
"5987",176077,"Enter the Dangerous Mind","English"
"5988",260947,"Something Wicked","English"
"5989",342502,"AWOL-72","English"
"5990",191229,"Iguana","English"
"5991",191229,"Iguana","Español"
"5992",43213,"Chicago Overcoat","English"
"5993",44594,"Barry Munday","English"
"5994",666,"Central Station","Português"
"5995",248,"Pocketful of Miracles","English"
"5996",248,"Pocketful of Miracles","Español"
"5997",325173,"Close Range","English"
"5998",55831,"Boynton Beach Club","English"
"5999",351043,"Amnesiac","English"
"6000",43942,"Freakonomics","English"
"6001",10226,"High Tension","Italiano"
"6002",10226,"High Tension","English"
"6003",10226,"High Tension","Français"
"6004",66942,"Griff the Invisible","English"
"6005",66942,"Griff the Invisible","Português"
"6006",356483,"Unnatural","English"
"6007",10476,"Hustle & Flow","English"
"6008",239,"Some Like It Hot","English"
"6009",10281,"Friday the 13th Part VII: The New Blood","English"
"6010",630,"The Wizard of Oz","English"
"6011",3034,"Young Frankenstein","English"
"6012",3034,"Young Frankenstein","Deutsch"
"6013",13025,"Diary of the Dead","English"
"6014",21461,"Lage Raho Munna Bhai","<U+0939><U+093F><U+0928><U+094D><U+0926><U+0940>"
"6015",55306,"Ulee's Gold","English"
"6016",17264,"The Black Stallion","<U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629>"
"6017",17264,"The Black Stallion","English"
"6018",17264,"The Black Stallion","Italiano"
"6019",16016,"Journey to Saturn","Dansk"
"6020",15875,"Donovan's Reef","English"
"6021",15875,"Donovan's Reef","Français"
"6022",5900,"The Dress","Nederlands"
"6023",43306,"A Guy Named Joe","English"
"6024",11072,"Blazing Saddles","English"
"6025",11072,"Blazing Saddles","Deutsch"
"6026",11072,"Blazing Saddles",""
"6027",9730,"Friday the 13th: The Final Chapter","English"
"6028",9730,"Friday the 13th: The Final Chapter","Español"
"6029",209274,"Ida","Polski"
"6030",26371,"Maurice","English"
"6031",14137,"Beer League","English"
"6032",291,"Riding Giants","English"
"6033",14139,"Timecrimes","Español"
"6034",33106,"Silver Medalist","<U+666E><U+901A><U+8BDD>"
"6035",8875,"Timber Falls","English"
"6036",872,"Singin' in the Rain","English"
"6037",72914,"Fat, Sick & Nearly Dead","English"
"6038",139038,"A Haunted House","English"
"6039",126509,"2016: Obama's America","English"
"6040",9591,"That Thing You Do!","English"
"6041",10676,"Halloween III: Season of the Witch","English"
"6042",1687,"Escape from the Planet of the Apes","English"
"6043",24748,"Hud","English"
"6044",181330,"Kevin Hart: Let Me Explain","English"
"6045",468,"My Own Private Idaho","English"
"6046",401,"Garden State","English"
"6047",76,"Before Sunrise","English"
"6048",76,"Before Sunrise","Deutsch"
"6049",76,"Before Sunrise","Français"
"6050",50538,"Evil Words","Français"
"6051",25636,"Jesus' Son","English"
"6052",19316,"Saving Face","English"
"6053",19316,"Saving Face","<U+666E><U+901A><U+8BDD>"
"6054",84329,"Robot & Frank","English"
"6055",20,"My Life Without Me","English"
"6056",157386,"The Spectacular Now","English"
"6057",13007,"Religulous","<U+0627><U+0644><U+0639><U+0631><U+0628><U+064A><U+0629>"
"6058",13007,"Religulous","English"
"6059",13007,"Religulous","<U+05E2><U+05B4><U+05D1><U+05B0><U+05E8><U+05B4><U+05D9><U+05EA>"
"6060",13007,"Religulous","<U+0641><U+0627><U+0631><U+0633><U+06CC>"
"6061",13007,"Religulous","Español"
"6062",13518,"Fuel","English"
"6063",116584,"Valley of the Heart's Delight","English"
"6064",46849,"Eye of the Dolphin","English"
"6065",40428,"8: The Mormon Proposition","English"
"6066",17334,"The Other End of the Line","English"
